component,key,path,line,kind,component_inferred,raw
uckkassembly,decisionmethod:facilitatorsynthesis,mod/uckkassembly/classes/form/assembly_form.php,706,php_get_string,False,"get_string('decisionmethod:facilitatorsynthesis', 'uckkassembly'"
uckkassembly,decisionmethod:facilitatorsynthesis,mod/uckkassembly/mod_form.php,631,php_get_string,False,"get_string('decisionmethod:facilitatorsynthesis', 'uckkassembly'"
uckkassembly,decisionmethod:majorityvote,mod/uckkassembly/classes/form/assembly_form.php,703,php_get_string,False,"get_string('decisionmethod:majorityvote', 'uckkassembly'"
uckkassembly,decisionmethod:majorityvote,mod/uckkassembly/mod_form.php,628,php_get_string,False,"get_string('decisionmethod:majorityvote', 'uckkassembly'"
uckkassembly,decisionmethod:multiplereadings,mod/uckkassembly/classes/form/assembly_form.php,705,php_get_string,False,"get_string('decisionmethod:multiplereadings', 'uckkassembly'"
uckkassembly,decisionmethod:multiplereadings,mod/uckkassembly/mod_form.php,630,php_get_string,False,"get_string('decisionmethod:multiplereadings', 'uckkassembly'"
uckkassembly,decisionmethod:qualifiedmajority,mod/uckkassembly/classes/form/assembly_form.php,704,php_get_string,False,"get_string('decisionmethod:qualifiedmajority', 'uckkassembly'"
uckkassembly,decisionmethod:qualifiedmajority,mod/uckkassembly/mod_form.php,629,php_get_string,False,"get_string('decisionmethod:qualifiedmajority', 'uckkassembly'"
uckkassembly,decisionmethod:roughconsensus,mod/uckkassembly/classes/form/assembly_form.php,700,php_get_string,False,"get_string('decisionmethod:roughconsensus', 'uckkassembly'"
uckkassembly,decisionmethod:roughconsensus,mod/uckkassembly/mod_form.php,625,php_get_string,False,"get_string('decisionmethod:roughconsensus', 'uckkassembly'"
uckkassembly,decisionnonsovereignnotice,mod/uckkassembly/classes/output/decision_panel.php,272,php_get_string,False,"get_string('decisionnonsovereignnotice', 'uckkassembly'"
uckkassembly,decisionnonsovereignnotice,mod/uckkassembly/decision.php,465,php_get_string,False,"get_string('decisionnonsovereignnotice', 'uckkassembly'"
uckkassembly,decisionpanel,mod/uckkassembly/classes/output/decision_panel.php,204,php_get_string,False,"get_string('decisionpanel', 'uckkassembly'"
uckkassembly,"decisionpreview.statuslabel}} </p> {{/decisionpreview.statuslabel}} {{#decisionpreview.summary}} <div class=""uckkassembly-vote-panel__decision-summary""> {{{decisionpreview.summary}}} </div> {{/decisionpreview.summary}} {{#decisionpreview.url}} <a href=""{{decisionpreview.url}}"" class=""btn btn-secondary""> {{#str}} viewdecision",mod/uckkassembly/templates/vote_panel.mustache,425,mustache_str,False,"{{decisionpreview.statuslabel}}                 </p>             {{/decisionpreview.statuslabel}}              {{#decisionpreview.summary}}                 <div class=""uckkassembly-vote-panel__decision-summary"">                     {{{decisionpreview.summary}}}                 </div>             {{/decisionpreview.summary}}              {{#decisionpreview.url}}                 <a href=""{{decisionpreview.url}}"" class=""btn btn-secondary"">                     {{#str}} viewdecision, uckkassembly {{/str}}"
uckkassembly,decisionpublication,mod/uckkassembly/classes/form/assembly_form.php,333,php_get_string,False,"get_string('decisionpublication', 'uckkassembly'"
uckkassembly,decisionpublication,mod/uckkassembly/classes/form/decision_form.php,254,php_get_string,False,"get_string('decisionpublication', 'uckkassembly'"
uckkassembly,decisionpublication,mod/uckkassembly/mod_form.php,247,php_get_string,False,"get_string('decisionpublication', 'uckkassembly'"
uckkassembly,decisionrationale,mod/uckkassembly/classes/form/decision_form.php,190,php_get_string,False,"get_string('decisionrationale', 'uckkassembly'"
uckkassembly,decisionreadings,mod/uckkassembly/decision.php,320,php_get_string,False,"get_string('decisionreadings', 'uckkassembly'"
uckkassembly,decisionreadingsnotice,mod/uckkassembly/decision.php,321,php_get_string,False,"get_string('decisionreadingsnotice', 'uckkassembly'"
uckkassembly,decisions:none,mod/uckkassembly/classes/output/assembly_view.php,273,php_get_string,False,"get_string('decisions:none', 'uckkassembly'"
uckkassembly,decisionsummary,mod/uckkassembly/classes/form/decision_form.php,169,php_get_string,False,"get_string('decisionsummary', 'uckkassembly'"
uckkassembly,decisiontemplate,mod/uckkassembly/classes/form/assembly_form.php,338,php_get_string,False,"get_string('decisiontemplate', 'uckkassembly'"
uckkassembly,decisiontemplate,mod/uckkassembly/mod_form.php,252,php_get_string,False,"get_string('decisiontemplate', 'uckkassembly'"
uckkassembly,decisiontext,mod/uckkassembly/classes/form/decision_form.php,180,php_get_string,False,"get_string('decisiontext', 'uckkassembly'"
uckkassembly,decisiontext,mod/uckkassembly/decision.php,287,php_get_string,False,"get_string('decisiontext', 'uckkassembly'"
uckkassembly,decisiontextempty,mod/uckkassembly/decision.php,295,php_get_string,False,"get_string('decisiontextempty', 'uckkassembly'"
uckkassembly,decisionwarnings,mod/uckkassembly/decision.php,270,php_get_string,False,"get_string('decisionwarnings', 'uckkassembly'"
uckkassembly,defaultapprovalthreshold,mod/uckkassembly/settings.php,139,php_get_string,False,"get_string('defaultapprovalthreshold', 'uckkassembly'"
uckkassembly,defaultapprovalthreshold_desc,mod/uckkassembly/settings.php,140,php_get_string,False,"get_string('defaultapprovalthreshold_desc', 'uckkassembly'"
uckkassembly,defaultarchivepolicy,mod/uckkassembly/settings.php,263,php_get_string,False,"get_string('defaultarchivepolicy', 'uckkassembly'"
uckkassembly,defaultarchivepolicy_desc,mod/uckkassembly/settings.php,264,php_get_string,False,"get_string('defaultarchivepolicy_desc', 'uckkassembly'"
uckkassembly,defaultassemblytype,mod/uckkassembly/settings.php,36,php_get_string,False,"get_string('defaultassemblytype', 'uckkassembly'"
uckkassembly,defaultassemblytype_desc,mod/uckkassembly/settings.php,37,php_get_string,False,"get_string('defaultassemblytype_desc', 'uckkassembly'"
uckkassembly,defaultdecisiontype,mod/uckkassembly/settings.php,189,php_get_string,False,"get_string('defaultdecisiontype', 'uckkassembly'"
uckkassembly,defaultdecisiontype_desc,mod/uckkassembly/settings.php,190,php_get_string,False,"get_string('defaultdecisiontype_desc', 'uckkassembly'"
uckkassembly,defaultenabled,mod/uckkassembly/settings.php,29,php_get_string,False,"get_string('defaultenabled', 'uckkassembly'"
uckkassembly,defaultenabled_desc,mod/uckkassembly/settings.php,30,php_get_string,False,"get_string('defaultenabled_desc', 'uckkassembly'"
uckkassembly,defaultminutesvisibility,mod/uckkassembly/settings.php,233,php_get_string,False,"get_string('defaultminutesvisibility', 'uckkassembly'"
uckkassembly,defaultminutesvisibility_desc,mod/uckkassembly/settings.php,234,php_get_string,False,"get_string('defaultminutesvisibility_desc', 'uckkassembly'"
uckkassembly,defaultquorumpercent,mod/uckkassembly/settings.php,131,php_get_string,False,"get_string('defaultquorumpercent', 'uckkassembly'"
uckkassembly,defaultquorumpercent_desc,mod/uckkassembly/settings.php,132,php_get_string,False,"get_string('defaultquorumpercent_desc', 'uckkassembly'"
uckkassembly,defaultvisibility,mod/uckkassembly/settings.php,51,php_get_string,False,"get_string('defaultvisibility', 'uckkassembly'"
uckkassembly,defaultvisibility_desc,mod/uckkassembly/settings.php,52,php_get_string,False,"get_string('defaultvisibility_desc', 'uckkassembly'"
uckkassembly,defaultvotemethod,mod/uckkassembly/settings.php,117,php_get_string,False,"get_string('defaultvotemethod', 'uckkassembly'"
uckkassembly,defaultvotemethod_desc,mod/uckkassembly/settings.php,118,php_get_string,False,"get_string('defaultvotemethod_desc', 'uckkassembly'"
uckkassembly,deliberationdesign,mod/uckkassembly/classes/form/assembly_form.php,219,php_get_string,False,"get_string('deliberationdesign', 'uckkassembly'"
uckkassembly,deliberationdesign,mod/uckkassembly/mod_form.php,123,php_get_string,False,"get_string('deliberationdesign', 'uckkassembly'"
uckkassembly,dismisscontest,mod/uckkassembly/contest.php,633,php_get_string,False,"get_string('dismisscontest', 'uckkassembly'"
uckkassembly,enablearchiveexport,mod/uckkassembly/settings.php,256,php_get_string,False,"get_string('enablearchiveexport', 'uckkassembly'"
uckkassembly,enablearchiveexport_desc,mod/uckkassembly/settings.php,257,php_get_string,False,"get_string('enablearchiveexport_desc', 'uckkassembly'"
uckkassembly,enableintegrityreview,mod/uckkassembly/settings.php,291,php_get_string,False,"get_string('enableintegrityreview', 'uckkassembly'"
uckkassembly,enableintegrityreview_desc,mod/uckkassembly/settings.php,292,php_get_string,False,"get_string('enableintegrityreview_desc', 'uckkassembly'"
uckkassembly,enableminutesbydefault,mod/uckkassembly/settings.php,212,php_get_string,False,"get_string('enableminutesbydefault', 'uckkassembly'"
uckkassembly,enableminutesbydefault_desc,mod/uckkassembly/settings.php,213,php_get_string,False,"get_string('enableminutesbydefault_desc', 'uckkassembly'"
uckkassembly,enablevotesbydefault,mod/uckkassembly/settings.php,110,php_get_string,False,"get_string('enablevotesbydefault', 'uckkassembly'"
uckkassembly,enablevotesbydefault_desc,mod/uckkassembly/settings.php,111,php_get_string,False,"get_string('enablevotesbydefault_desc', 'uckkassembly'"
uckkassembly,entry,mod/uckkassembly/contest.php,499,php_get_string,False,"get_string('entry', 'uckkassembly'"
uckkassembly,evidencesummary,mod/uckkassembly/classes/form/contestation_form.php,183,php_get_string,False,"get_string('evidencesummary', 'uckkassembly'"
uckkassembly,evidencesummary,mod/uckkassembly/propose.php,81,php_get_string,False,"get_string('evidencesummary', 'uckkassembly'"
uckkassembly,evidenceused,mod/uckkassembly/decision.php,383,php_get_string,False,"get_string('evidenceused', 'uckkassembly'"
uckkassembly,existingvotenotice,mod/uckkassembly/vote.php,351,php_get_string,False,"get_string('existingvotenotice', 'uckkassembly'"
uckkassembly,expectedimpact,mod/uckkassembly/classes/form/motion_form.php,172,php_get_string,False,"get_string('expectedimpact', 'uckkassembly'"
uckkassembly,expectedoutcome,mod/uckkassembly/propose.php,92,php_get_string,False,"get_string('expectedoutcome', 'uckkassembly'"
uckkassembly,facilitatornotes,mod/uckkassembly/classes/form/assembly_form.php,199,php_get_string,False,"get_string('facilitatornotes', 'uckkassembly'"
uckkassembly,generateminutes,mod/uckkassembly/minutes.php,508,php_get_string,False,"get_string('generateminutes', 'uckkassembly'"
uckkassembly,"integritycaseurl}}"" class=""btn btn-secondary btn-sm""> {{#str}} viewintegritycase",mod/uckkassembly/templates/decision_panel.mustache,331,mustache_str,False,"{{integritycaseurl}}"" class=""btn btn-secondary btn-sm"">                 {{#str}} viewintegritycase, uckkassembly {{/str}}"
uckkassembly,integritynotes,mod/uckkassembly/classes/form/decision_form.php,304,php_get_string,False,"get_string('integritynotes', 'uckkassembly'"
uckkassembly,integritynotes,mod/uckkassembly/classes/form/motion_form.php,269,php_get_string,False,"get_string('integritynotes', 'uckkassembly'"
uckkassembly,integritynotesrequired,mod/uckkassembly/classes/form/decision_form.php,433,php_get_string,False,"get_string('integritynotesrequired', 'uckkassembly'"
uckkassembly,integritynotesrequired,mod/uckkassembly/classes/form/motion_form.php,348,php_get_string,False,"get_string('integritynotesrequired', 'uckkassembly'"
uckkassembly,"integritynotice}}</span> </div> {{/hasintegritynotice}} {{#hasactions}} <footer class=""uckkassembly-objection-card__actions""> {{#actions}} {{#url}} <a href=""{{url}}"" class=""btn btn-sm {{#primary}}btn-primary{{/primary}}{{#secondary}}btn-secondary{{/secondary}}{{#danger}}btn-danger{{/danger}} uckkassembly-objection-card__action"" {{#disabled}}aria-disabled=""true"" tabindex=""-1""{{/disabled}} > {{label}} </a> {{/url}} {{/actions}} </footer> {{/hasactions}} </article> </li> {{/objections}} </ol> {{/hasobjections}} {{^hasobjections}} <div class=""uckkassembly-objection-list__empty""> <h4 class=""uckkassembly-objection-list__empty-title""> {{#emptytitle}} {{emptytitle}} {{/emptytitle}} {{^emptytitle}} {{#str}} objections:none",mod/uckkassembly/templates/objection_list.mustache,191,mustache_str,False,"{{integritynotice}}</span>                             </div>                         {{/hasintegritynotice}}                          {{#hasactions}}                             <footer class=""uckkassembly-objection-card__actions"">                                 {{#actions}}                                     {{#url}}                                         <a                                             href=""{{url}}""                                             class=""btn btn-sm {{#primary}}btn-primary{{/primary}}{{#secondary}}btn-secondary{{/secondary}}{{#danger}}btn-danger{{/danger}} uckkassembly-objection-card__action""                                             {{#disabled}}aria-disabled=""true"" tabindex=""-1""{{/disabled}}                                         >                                             {{label}}                                         </a>                                     {{/url}}                                 {{/actions}}                             </footer>                         {{/hasactions}}                     </article>                 </li>             {{/objections}}         </ol>     {{/hasobjections}}      {{^hasobjections}}         <div class=""uckkassembly-objection-list__empty"">             <h4 class=""uckkassembly-objection-list__empty-title"">                 {{#emptytitle}}                     {{emptytitle}}                 {{/emptytitle}}                 {{^emptytitle}}                     {{#str}} objections:none, uckkassembly {{/str}}"
